run_id,p4_program,packet_size_bytes,background_load_mbps,probe_layer,cold_idle_reference,n_probes,probe_interval_ms,repetition,schedule_index,probes_sent,probes_received,probes_lost,probe_loss_pct,median_us,iqr_us,p99_us
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,25,l3,False,1000,60.0,3,62,1000,1000,0,0.0,104.0,14.0,187.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,25,l3,False,1000,60.0,4,42,1000,1000,0,0.0,104.0,17.0,219.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,45,l3,False,1000,60.0,0,26,1000,1000,0,0.0,103.0,18.0,272.05999999999995
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,45,l3,False,1000,60.0,1,73,1000,1000,0,0.0,103.5,18.0,253.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,45,l3,False,1000,60.0,2,66,1000,1000,0,0.0,103.0,20.0,253.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,45,l3,False,1000,60.0,3,71,1000,1000,0,0.0,103.0,19.0,275.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,45,l3,False,1000,60.0,4,39,1000,1000,0,0.0,104.0,19.0,255.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,1,l3,False,1000,60.0,0,96,1000,1000,0,0.0,105.0,11.0,223.06999999999994
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,1,l3,False,1000,60.0,1,118,1000,1000,0,0.0,104.0,10.0,227.1099999999999
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,1,l3,False,1000,60.0,2,160,1000,1000,0,0.0,105.0,9.0,194.06999999999994
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,1,l3,False,1000,60.0,3,172,1000,1000,0,0.0,105.0,11.0,171.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,1,l3,False,1000,60.0,4,126,1000,1000,0,0.0,104.0,11.0,167.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,256,25,l3,False,1000,60.0,0,124,1000,1000,0,0.0,103.0,16.0,199.01
