rq,p4_program,packet_size_bytes,background_load_mbps,cold_idle_reference,median_us_rep1,median_us_rep2,delta_us,delta_pct_us,within_5pct_us,within_10pct_us,within_20pct_us,n_samples_rep1,mean_us_rep1,std_us_rep1,p25_us_rep1,p75_us_rep1,p99_us_rep1,p999_us_rep1,n_samples_rep2,mean_us_rep2,std_us_rep2,p25_us_rep2,p75_us_rep2,p99_us_rep2,p999_us_rep2,n_switches,n_entries_per_switch,operation,mode,median_s_rep1,median_s_rep2,delta_s,delta_pct_s,within_5pct_s,within_10pct_s,within_20pct_s,n_reps_rep1,mean_s_rep1,std_s_rep1,p25_s_rep1,p75_s_rep1,median_entries_per_sec_rep1,n_reps_rep2,mean_s_rep2,std_s_rep2,p25_s_rep2,p75_s_rep2,median_entries_per_sec_rep2,abs_mean_us_rep1,abs_mean_us_rep2,p1_us_rep1,abs_p99_us_rep1,per_hop_n_rep1,per_hop_abs_mean_us_rep1,p1_us_rep2,abs_p99_us_rep2,per_hop_n_rep2,per_hop_abs_mean_us_rep2,topology,source_workload_type,metric,mean_rep1,mean_rep2,delta_value,delta_pct_value,within_5pct_value,within_10pct_value,within_20pct_value,max_rep1,std_rep1,p5_rep1,p95_rep1,max_rep2,std_rep2,p5_rep2,p95_rep2
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_per_bmv2,12.844592346089849,11.997337770382694,-0.8472545757071543,-6.596196694129227,False,True,True,60.0,11.046975824867546,0.0,30.0,48.1,10.5179921832728,0.0,30.0
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_total,7.925623960066556,7.283194675540765,-0.6424292845257913,-8.105725022568398,False,True,True,13.2,0.8983553408080187,6.9,9.3,11.2,0.82917656565913,6.3,8.7
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,net_io_pps_per_iface,689.5540481061256,689.4936262264115,-0.06042187971411295,-0.008762457399831511,True,True,True,751.8348501881917,45.476235601368046,639.7166822558116,720.5548414767584,795.4406710060963,45.390852620275446,639.5994636294399,720.6462611530563
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,rss_per_bmv2_bytes,337510400.0,338034688.0,524288.0,0.1553398058252427,True,True,True,337510400.0,0.0,337510400.0,337510400.0,338034688.0,0.0,338034688.0,338034688.0
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_per_bmv2,694.0722129783694,641.5396006655575,-52.53261231281192,-7.568753125468962,False,True,True,829.2,27.097698117390543,658.5,740.2,1546.5,58.99158298017551,531.6,698.4
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_total,51.258402662229614,44.23926788685524,-7.019134775374376,-13.693627602146314,False,False,True,66.4,3.2715083337190047,47.7,56.9,55.2,3.740395094521036,38.1,49.7
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,net_io_pps_per_iface,31349.512625614097,31365.837370611207,16.32474499710952,0.052073361369488716,True,True,True,197059.26416059915,6775.255837227041,30850.73301396984,31326.36050562785,204632.6845448725,7080.743558578653,30871.4957239014,31275.406894131946
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,rss_per_bmv2_bytes,342778578.42262894,341234284.19301164,-1544294.2296172976,-0.4505223858281073,True,True,True,343277568.0,724019.2861381809,340787200.0,343277568.0,341311488.0,119590.48364008464,341049344.0,341311488.0
rq4,l3_lpm,,0.0,,,,,,,,,655.0,,,,,,,753.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,1.7250381679389315,1.4204515272244356,-0.3045866407144959,-17.656805882644022,False,False,True,10.1,3.780876832683557,0.0,10.0,20.1,3.605386234820762,0.0,10.0
rq4,l3_lpm,,0.0,,,,,,,,,655.0,,,,,,,753.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,0.9725190839694656,0.6794156706507303,-0.29310341331873535,-30.138577036698848,False,False,False,7.5,0.9004291735059946,0.0,2.5,7.4,0.9633654874244184,0.0,2.1399999999999864
rq4,l3_lpm,,0.0,,,,,,,,,655.0,,,,,,,753.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,16.29022925455351,15.65890873352603,-0.6313205210274795,-3.8754551035616047,True,True,True,40.02416017884524,6.960728246247235,0.0,29.95576067159136,39.989220505734416,7.817824895616893,0.0,30.00116698569458
rq4,l3_lpm,,0.0,,,,,,,,,655.0,,,,,,,753.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42205184.0,41584289.14741036,-620894.852589637,-1.4711340971517552,True,True,True,42205184.0,0.0,42205184.0,42205184.0,41811968.0,88642.08953702642,41549824.0,41811968.0
rq4,l3_lpm,,1.0,,,,,,,,,1931.0,,,,,,,2029.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,3.0400828586224757,2.493888615081321,-0.5461942435411546,-17.966426210785798,False,False,True,20.2,4.948870054040997,0.0,10.0,20.0,4.560775448509748,0.0,10.0
rq4,l3_lpm,,1.0,,,,,,,,,1931.0,,,,,,,2029.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,7.391248058001036,7.030409068506653,-0.36083898949438264,-4.88197644921109,True,True,True,14.6,1.0899451172616903,6.3,8.8,15.5,1.0428572116744412,6.2,8.7
rq4,l3_lpm,,1.0,,,,,,,,,1931.0,,,,,,,2029.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,102.76077827048783,107.37586070223269,4.615082431744852,4.491093303708728,True,True,True,130.08237073786495,9.432981638442325,89.95472040739625,110.54543280504387,6124.9739661472895,157.45173030407014,89.93984930805334,111.95989340694364
rq4,l3_lpm,,1.0,,,,,,,,,1931.0,,,,,,,2029.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42379901.41481098,41658480.039428286,-721421.3753826916,-1.7022724246606398,True,True,True,42467328.0,123623.87079469142,42205184.0,42467328.0,42074112.0,111806.87605519316,41549824.0,41680896.0
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,cpu_percent_per_bmv2,3.128452579034942,1.9467554076539104,-1.1816971713810316,-37.77257738538453,False,False,False,20.0,4.85144711416063,0.0,10.0,20.0,4.286135822440559,0.0,10.0
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,cpu_percent_total,6.715806988352745,6.899168053244591,0.18336106489184623,2.7302908676477773,True,True,True,8.7,0.5380827594503919,6.2,7.5,9.9,0.6791288341527725,6.3,8.0
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,net_io_pps_per_iface,86.17307614879606,97.082801453951,10.90972530515495,12.660248180437472,False,False,True,91.58984583758406,5.972278280093903,79.91987471003537,90.10081379200336,6556.861075030701,263.9829563666488,79.95594107847316,90.06680705463222
rq4,l3_lpm,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,rss_per_bmv2_bytes,42074112.0,42074112.0,0.0,0.0,True,True,True,42074112.0,0.0,42074112.0,42074112.0,42074112.0,0.0,42074112.0,42074112.0
rq4,l3_lpm,,25.0,,,,,,,,,1933.0,,,,,,,2028.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,24.941179513709265,22.884368836291912,-2.056810677417353,-8.246645577795542,False,True,True,60.0,6.521566472086998,20.0,30.1,59.9,5.404117566812381,20.0,30.0
rq4,l3_lpm,,25.0,,,,,,,,,1933.0,,,,,,,2028.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,11.748266942576306,11.254437869822484,-0.4938290727538224,-4.203420599545293,True,True,True,34.4,3.143896012893064,6.5,15.8,22.5,3.414777519145973,6.5,15.8
rq4,l3_lpm,,25.0,,,,,,,,,1933.0,,,,,,,2028.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,2181.649742879727,2190.752644046945,9.102901167218079,0.4172485155753031,True,True,True,14558.86776455979,295.1139330236292,2158.772962258715,2190.3521917560474,15559.237924595369,455.9602556697303,2159.586505303407,2189.547670179913
rq4,l3_lpm,,25.0,,,,,,,,,1933.0,,,,,,,2028.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42686007.35851008,42371673.87771203,-314333.4807980433,-0.7363852940333065,True,True,True,43122688.0,309099.4493612816,42467328.0,43122688.0,42729472.0,265483.9264530608,42074112.0,42729472.0
rq4,l3_lpm,,45.0,,,,,,,,,1931.0,,,,,,,2030.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,34.51066804764371,33.112364532019704,-1.3983035156240078,-4.05180077561402,True,True,True,60.0,6.014931345174262,30.0,40.0,60.1,6.007035453409168,20.0,40.0
rq4,l3_lpm,,45.0,,,,,,,,,1931.0,,,,,,,2030.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,10.85624029000518,10.13192118226601,-0.72431910773917,-6.671914847039779,False,True,True,22.0,4.142138587115753,6.65,17.6,22.7,2.786663966252981,6.6,14.0
rq4,l3_lpm,,45.0,,,,,,,,,1931.0,,,,,,,2030.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,3932.670444241569,3906.226471930303,-26.443972311265952,-0.6724177041070569,True,True,True,25019.39244719519,798.4182870095295,3887.6441853043702,3914.146921372978,26146.18329331725,516.306350587898,3883.2593301863326,3913.486162822683
rq4,l3_lpm,,45.0,,,,,,,,,1931.0,,,,,,,2030.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42642045.41481098,42347426.17536946,-294619.23944152147,-0.6909125408397754,True,True,True,42729472.0,61787.91676990017,42598400.0,42729472.0,42860544.0,357569.9939724826,42074112.0,42860544.0
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,cpu_percent_per_bmv2,34.89134775374376,31.42995008319468,-3.461397670549079,-9.920504346747911,False,True,True,70.0,7.349781743734466,20.0,49.9,50.0,5.93793186478571,20.0,40.0
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,cpu_percent_total,7.570216306156405,7.634109816971713,0.06389351081530759,0.8440116930786615,True,True,True,15.3,1.20497363171717,6.4,9.9,13.1,1.2716070860346234,6.4,10.1
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,net_io_pps_per_iface,3878.2563800759663,3878.196583197813,-0.059796878153065336,-0.0015418495399186077,True,True,True,3931.131419128273,160.19029619338932,3845.005812465057,3921.608761851052,3958.706927947801,159.95824081576703,3848.303052297903,3920.105450812429
rq4,l3_lpm,,45.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,resource_only,rss_per_bmv2_bytes,43384832.0,42616065.277870215,-768766.7221297845,-1.7719711859891136,True,True,True,43384832.0,0.0,43384832.0,43384832.0,42729472.0,44796.20736406516,42598400.0,42729472.0
rq4,l3_lpm_acl,,1.0,,,,,,,,,601.0,,,,,,,600.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_per_bmv2,8.61846921797005,6.55,-2.0684692179700503,-24.000424735023266,False,False,False,50.0,8.578592055390027,0.0,20.0,30.0,7.617171533468562,0.0,20.0
rq4,l3_lpm_acl,,1.0,,,,,,,,,601.0,,,,,,,600.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_total,7.698668885191348,7.11,-0.588668885191348,-7.646372301108736,False,True,True,16.3,1.058110686639283,6.8,9.2,11.0,0.7523585619079023,6.3,8.7
rq4,l3_lpm_acl,,1.0,,,,,,,,,601.0,,,,,,,600.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,net_io_pps_per_iface,355.5735286221328,344.7387269885675,-10.834801633565291,-3.0471339291062387,True,True,True,6507.324084630704,251.97098955957296,319.7808637294605,360.3695048745959,389.93114205762,22.794993901546896,319.7817086917998,360.3149922312942
rq4,l3_lpm_acl,,1.0,,,,,,,,,601.0,,,,,,,600.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,rss_per_bmv2_bytes,171040768.0,171401216.0,360448.0,0.21073806216772833,True,True,True,171040768.0,0.0,171040768.0,171040768.0,171401216.0,0.0,171401216.0,171401216.0
rq4,l3_lpm_acl,,1.0,,,,,,,,,1934.0,,,,,,,1929.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,3.1336608066184075,2.587247278382581,-0.5464135282358265,-17.43690724541025,False,False,True,20.5,4.911477034863156,0.0,10.0,20.4,4.788835904156012,0.0,10.0
rq4,l3_lpm_acl,,1.0,,,,,,,,,1934.0,,,,,,,1929.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,7.197621509824199,7.190876101607051,-0.0067454082171476415,-0.0937171843218024,True,True,True,20.0,1.1082414911765537,6.3,8.8,16.0,0.9825657145963048,6.3,8.7
rq4,l3_lpm_acl,,1.0,,,,,,,,,1934.0,,,,,,,1929.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,102.73099934777012,105.45016387718522,2.719164529415096,2.646878300297697,True,True,True,130.10233716481585,9.407636031796113,89.94413573919608,110.28076545497352,5160.597808104437,115.51678929320974,89.95941193238218,110.60095656117544
rq4,l3_lpm_acl,,1.0,,,,,,,,,1934.0,,,,,,,1929.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42904189.48500517,42547882.66666666,-356306.8183385134,-0.8304709228058977,True,True,True,42991616.0,61787.91682130861,42860544.0,42991616.0,42598400.0,57586.034169823,42467328.0,42598400.0
rq4,l3_lpm_acl,,25.0,,,,,,,,,1933.0,,,,,,,1930.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,28.30346611484739,25.90626943005181,-2.3971966847955777,-8.469622324942243,False,True,True,50.2,6.4837664293421495,20.0,40.0,40.9,5.87084484122727,20.0,30.1
rq4,l3_lpm_acl,,25.0,,,,,,,,,1933.0,,,,,,,1930.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,13.73357475426798,9.94559585492228,-3.787978899345701,-27.581885758975545,False,False,False,25.2,1.4087626904618362,12.2,16.1,22.5,3.0551936391180567,6.5,14.754999999999995
rq4,l3_lpm_acl,,25.0,,,,,,,,,1933.0,,,,,,,1930.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,2181.5330565236723,2177.3191031821766,-4.213953341495653,-0.19316477139295307,True,True,True,19693.054077026256,404.72343661891256,2159.236744469049,2189.971889241945,11499.738427132615,223.7245711657702,2159.6577557986984,2189.772115894113
rq4,l3_lpm_acl,,25.0,,,,,,,,,1933.0,,,,,,,1930.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,43051473.11743404,43111703.079792745,60229.9623587057,0.13990221006935785,True,True,True,43249664.0,162836.36151912744,42860544.0,43249664.0,43352064.0,169938.82523510652,42991616.0,43352064.0
rq4,l3_lpm_acl,,45.0,,,,,,,,,1931.0,,,,,,,1931.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,40.56426721905749,38.22853443811496,-2.3357327809425286,-5.758104216030749,False,True,True,70.1,6.853543179481175,30.0,50.0,60.1,6.20539535226874,30.0,50.0
rq4,l3_lpm_acl,,45.0,,,,,,,,,1931.0,,,,,,,1931.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,14.552304505437595,12.139461418953909,-2.4128430864836865,-16.580487891674522,False,False,True,35.2,3.7936883255446103,8.5,19.7,23.7,3.290418893901645,7.2,17.35
rq4,l3_lpm_acl,,45.0,,,,,,,,,1931.0,,,,,,,1931.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,3924.2246428516655,3921.264563437596,-2.960079414069696,-0.07543093689760477,True,True,True,20120.52106339169,583.9100180590517,3888.039087571203,3914.741046514441,25571.523679718925,690.4147378013001,3870.774948843794,3930.821876050546
rq4,l3_lpm_acl,,45.0,,,,,,,,,1931.0,,,,,,,1931.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,43500733.31538063,43132831.48627654,-367901.8291040957,-0.8457370739863275,True,True,True,43884544.0,309771.46579765284,43122688.0,43884544.0,43237376.0,69998.79244270937,43094016.0,43237376.0
rq4,l3_lpm_int,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_per_bmv2,8.30648918469218,6.396838602329451,-1.9096505823627297,-22.989864188133495,False,False,False,40.0,8.224735526870525,0.0,20.0,40.0,7.493037211676853,0.0,20.0
rq4,l3_lpm_int,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,cpu_percent_total,7.476372712146423,7.050249584026622,-0.42612312811980146,-5.699597178020623,False,True,True,19.3,1.0804200514248143,6.3,9.3,11.0,0.7657485037121043,6.3,8.6
rq4,l3_lpm_int,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,net_io_pps_per_iface,344.767251431428,344.7304290511417,-0.03682238028630991,-0.01068035903451626,True,True,True,393.8174656389463,23.09130560107985,319.7762429483791,360.4086890273617,398.62176524912127,23.664582929328997,319.73882453683,360.3426498221593
rq4,l3_lpm_int,,1.0,,,,,,,,,601.0,,,,,,,601.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,resource_only,rss_per_bmv2_bytes,169869312.0,169345024.0,-524288.0,-0.30864197530864196,True,True,True,169869312.0,0.0,169869312.0,169869312.0,169345024.0,0.0,169345024.0,169345024.0
rq4,l3_lpm_int,,1.0,,,,,,,,,3866.0,,,,,,,3861.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,3.039368856699431,2.401061901061901,-0.63830695563753,-21.001299471453176,False,False,False,30.0,4.8736763701475,0.0,10.0,30.0,4.473651869361294,0.0,10.0
rq4,l3_lpm_int,,1.0,,,,,,,,,3866.0,,,,,,,3861.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,7.407449560269012,6.947008547008547,-0.46044101326046505,-6.215918306485821,False,True,True,29.6,1.641496607744847,6.2,9.9,14.7,0.9366899538353386,6.2,8.5
rq4,l3_lpm_int,,1.0,,,,,,,,,3866.0,,,,,,,3861.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,104.42703718155693,104.04420595788704,-0.3828312236698821,-0.3666016330658615,True,True,True,6534.196370070338,103.86161291405436,89.94155216032571,111.3072680098373,4965.317265655298,78.79075000519754,89.95319015864852,110.35765702775284
rq4,l3_lpm_int,,1.0,,,,,,,,,3866.0,,,,,,,3861.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42401520.76978789,42117055.81766382,-284464.9521240741,-0.6708838432199872,True,True,True,42598400.0,181247.32325193804,42074112.0,42598400.0,42336256.0,145438.44557922593,41943040.0,42336256.0
rq4,l3_lpm_int,,25.0,,,,,,,,,3865.0,,,,,,,3858.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,24.03901681759379,22.68019699326076,-1.358819824333029,-5.6525598972855216,False,True,True,50.0,5.72045601727035,20.0,30.0,50.0,5.4624716558247135,20.0,30.0
rq4,l3_lpm_int,,25.0,,,,,,,,,3865.0,,,,,,,3858.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,10.878473479948257,9.916614826334888,-0.9618586536133691,-8.841853182675996,False,True,True,22.5,3.441066576008175,6.5,15.9,24.1,2.7526612851564303,6.5,14.3
rq4,l3_lpm_int,,25.0,,,,,,,,,3865.0,,,,,,,3858.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,2182.877403016804,2181.088223543258,-1.7891794735455733,-0.0819642674880812,True,True,True,12811.478503976305,295.66176939415107,2159.6282676992414,2189.8509327325432,22929.293835740908,396.0065445379415,2159.560615916885,2190.0217918109192
rq4,l3_lpm_int,,25.0,,,,,,,,,3865.0,,,,,,,3858.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42682231.81992238,42445312.796267495,-236919.0236548856,-0.5550764652009156,True,True,True,42991616.0,183082.40426409864,42467328.0,42991616.0,42860544.0,244446.05808778224,42074112.0,42860544.0
rq4,l3_lpm_int,,45.0,,,,,,,,,3865.0,,,,,,,3856.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_per_bmv2,34.559353169469595,33.355394190871365,-1.20395897859823,-3.4837428024024213,True,True,True,80.0,7.206467871858393,20.0,40.1,60.0,5.797978264767015,30.0,40.0
rq4,l3_lpm_int,,45.0,,,,,,,,,3865.0,,,,,,,3856.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,cpu_percent_total,14.072781371280724,11.113329875518671,-2.9594514957620532,-21.029613249031254,False,False,False,31.3,2.242780954068956,11.9,18.1,24.9,4.714382190789124,6.6,19.0
rq4,l3_lpm_int,,45.0,,,,,,,,,3865.0,,,,,,,3856.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,net_io_pps_per_iface,3916.436947169156,3907.123981799086,-9.312965370070287,-0.2377917861489332,True,True,True,31377.667595097155,618.2650677132865,3874.494359061071,3928.106237390805,24143.07184087005,378.6329393443661,3880.6108858281054,3919.921386001122
rq4,l3_lpm_int,,45.0,,,,,,,,,3865.0,,,,,,,3856.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_switch,latency_l3,rss_per_bmv2_bytes,42860137.04941785,42684772.91286307,-175364.13655478507,-0.40915439993248215,True,True,True,42991616.0,152431.42934306312,42598400.0,42991616.0,43253760.0,342917.016502324,42205184.0,43253760.0
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_per_bmv2,2.84388379204893,2.8305555555555557,-0.013328236493374224,-0.4686631897772322,True,True,True,30.1,5.208799618805085,0.0,10.0,20.2,5.061953156359153,0.0,10.0
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,cpu_percent_total,0.9209480122324158,1.0138888888888888,0.09294087665647299,10.091870053683106,False,False,True,7.2,0.91852052643199,0.0,1.9,7.8,1.0531467616364083,0.0,3.1
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,net_io_pps_per_iface,32.63236941215288,31.19132827269472,-1.4410411394581644,-4.415986841952992,True,True,True,79.97239113251904,13.921319764566926,0.0,59.91380376255934,80.05563946995738,15.307692195700982,0.0,59.91267173335644
rq4,l3_lpm_int_chain,,0.0,,,,,,,,,654.0,,,,,,,756.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_n,int_multihop,rss_per_bmv2_bytes,87684362.17737003,87465247.15343915,-219115.02393087745,-0.2498906515253499,True,True,True,87687168.0,26995.763667981235,87687168.0,87687168.0,87556096.0,227814.02416840277,86900736.0,87556096.0
