run_id,p4_program,topology,n_switches,background_load_mbps,rate_mbps,source_workload_type,duration_s,resource_sample_interval_s,metric,repetition,schedule_index,n_samples,mean,std,median,iqr,p5,p95,p99,max
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,cpu_percent_total,4,0,601,6.7356073211314476,1.056786010606205,6.4,0.5999999999999996,6.4,7.6,12.2,16.5
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,net_io_pps_per_iface,0,32,601,3878.2808711335015,158.92693048484094,3883.8879651326633,10.1871215859519,3868.695050624353,3900.1961404958442,3923.2814317707307,3931.8932459601665
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,net_io_pps_per_iface,1,33,601,3910.0342677009157,622.6703073926725,3884.3307959250224,10.060623965568993,3860.7121852468354,3901.69727712955,3929.7318347045916,19145.719781646494
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,net_io_pps_per_iface,2,39,601,3913.7347008077313,712.9431387181374,3883.841624264459,9.920407326505028,3876.0449609985735,3893.6130792519934,3902.84638571663,21359.535039912673
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,net_io_pps_per_iface,3,34,601,3913.464257973331,706.1184684866495,3884.057441869083,10.043386528009705,3876.86202840969,3893.330588156143,3895.584007101008,21194.63349027413
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,net_io_pps_per_iface,4,0,601,3909.326105411203,604.9309637933952,3883.1690548892984,10.577687498650448,3860.9461253101695,3905.1369329988934,3929.863908325585,18710.707551483425
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,rss_per_bmv2_bytes,0,32,601,42729472.0,0.0,42729472.0,0.0,42729472.0,42729472.0,42729472.0,42729472.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,rss_per_bmv2_bytes,1,33,601,42336256.0,0.0,42336256.0,0.0,42336256.0,42336256.0,42336256.0,42336256.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,rss_per_bmv2_bytes,2,39,601,42598400.0,0.0,42598400.0,0.0,42598400.0,42598400.0,42598400.0,42598400.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,rss_per_bmv2_bytes,3,34,601,42205184.0,0.0,42205184.0,0.0,42205184.0,42205184.0,42205184.0,42205184.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm,single_switch,1,45,45,resource_only,60.0,0.1,rss_per_bmv2_bytes,4,0,601,42970679.374376036,48059.402893030296,42991616.0,0.0,42860544.0,42991616.0,42991616.0,42991616.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,0,6,600,7.167166666666667,7.730684172083546,10.0,10.0,0.0,20.0,30.0,40.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,1,21,601,7.370382695507488,8.332641919181459,10.0,10.0,0.0,20.0,30.0,40.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,2,9,601,7.221464226289518,8.131374741444489,10.0,10.0,0.0,20.0,30.0,40.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,3,27,601,6.787853577371048,8.13070531289822,0.0,10.0,0.0,20.0,30.0,40.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,4,15,601,6.787021630615641,8.451897101511078,0.0,10.0,0.0,20.0,30.0,40.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,0,6,600,6.971333333333332,0.6310641479439756,6.9,1.2000000000000002,6.3,8.0,8.601999999999999,11.7
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,1,21,601,7.007321131447587,0.652006885216241,6.9,0.7000000000000002,6.3,8.0,8.6,14.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,2,9,601,6.659068219633943,0.4960058437206076,6.5,0.6000000000000005,6.3,7.5,7.5,11.7
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,3,27,601,7.01098169717138,0.9574510612373084,6.9,1.2000000000000002,6.2,8.1,9.1,21.7
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,4,15,601,6.921797004991681,0.5342353714026072,6.9,0.20000000000000018,6.3,7.5,8.8,10.4
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,0,6,600,344.7441102358466,22.99173857055611,359.7693842237284,39.822222798219116,319.83612553818625,360.29263366293105,363.43322073373525,389.57403584812255
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,1,21,601,344.7747239476801,23.25017831483977,359.68120014941076,39.82043702621314,319.75948969116763,360.401018287709,365.1690222582133,375.2724204729087
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,2,9,601,344.785005333466,24.05869814445946,359.7458503738462,39.99059594759228,319.67111283991864,360.5426817071383,368.7361824860502,405.8012598246975
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,3,27,601,344.7369513405548,23.200555967132328,359.5863498741493,39.786160091882095,319.6293162686483,360.6004430143809,367.3243971096694,398.3375839626905
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,4,15,601,344.7655902050695,23.293503846775945,359.7159395816814,39.873780496079405,319.6669837141355,360.42038709293973,360.7922059420743,370.6922318973214
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,0,6,600,168783872.0,0.0,168783872.0,0.0,168783872.0,168783872.0,168783872.0,168783872.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,1,21,601,168558592.0,0.0,168558592.0,0.0,168558592.0,168558592.0,168558592.0,168558592.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,2,9,601,169295872.0,0.0,169295872.0,0.0,169295872.0,169295872.0,169295872.0,169295872.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,3,27,601,169181184.0,0.0,169181184.0,0.0,169181184.0,169181184.0,169181184.0,169181184.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_acl,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,4,15,601,169205760.0,0.0,169205760.0,0.0,169205760.0,169205760.0,169205760.0,169205760.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,0,4,601,7.7216306156406,7.8107446083367185,10.0,10.0,0.0,20.0,30.0,30.299999999999997
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,1,17,601,6.590682196339435,7.605010170966188,9.9,10.0,0.0,20.0,30.0,30.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,2,31,601,6.738602329450916,7.895965681489582,9.9,10.0,0.0,20.0,30.0,40.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,3,11,601,6.406988352745424,7.465178123451852,0.0,10.0,0.0,20.0,30.0,30.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_per_bmv2,4,23,601,6.6886855241264564,7.384319316583855,10.0,10.0,0.0,20.0,30.0,40.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,0,4,601,7.041763727121463,0.8660848018999555,6.9,0.7999999999999998,6.3,8.0,9.3,21.7
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,1,17,601,6.991846921797004,0.9210230271431918,6.9,0.7000000000000002,6.3,7.5,8.6,23.4
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,2,31,601,7.1337770382695505,0.7260214943135043,6.9,0.5999999999999996,6.3,8.0,8.7,13.3
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,3,11,601,6.903161397670548,0.5041229898619747,6.9,0.40000000000000036,6.3,7.5,8.1,10.6
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,cpu_percent_total,4,23,601,6.807154742096505,0.8948549552944182,6.9,0.6000000000000005,6.3,7.9,9.1,22.2
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,0,4,601,344.7796674055373,23.050076169207564,359.6162714243524,39.8139304981176,319.7209092315084,360.40582411785294,364.77550226076613,400.8837080067166
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,1,17,601,344.77273338935703,23.2333768114932,359.6825083446986,39.74853219397437,319.73041931003263,360.38223219324095,362.471647027472,380.2902599558882
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,2,31,601,344.7711877418825,22.934519653406582,359.69960047461956,39.83100881617736,319.810071189542,360.3751288020733,361.8265183637282,387.3432376324637
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,3,11,601,344.7671841416954,23.444458540077118,359.75616092475485,39.91507461987038,319.6956561453739,360.43031782319053,364.18111603441497,390.0186935476266
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,net_io_pps_per_iface,4,23,601,344.74560878106723,23.079425208272813,359.6787493483386,39.86793555477169,319.6914338975308,360.40556432294517,364.826566204707,375.36661582915264
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,0,4,601,166854656.0,0.0,166854656.0,0.0,166854656.0,166854656.0,166854656.0,166854656.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,1,17,601,167772160.0,0.0,167772160.0,0.0,167772160.0,167772160.0,167772160.0,167772160.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,2,31,601,168558592.0,0.0,168558592.0,0.0,168558592.0,168558592.0,168558592.0,168558592.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,3,11,601,168165376.0,0.0,168165376.0,0.0,168165376.0,168165376.0,168165376.0,168165376.0
ae42b961-22af-40d9-99a1-1694e83275cc,l3_lpm_int,linear_n,4,1,1,resource_only,60.0,0.1,rss_per_bmv2_bytes,4,23,601,167772160.0,0.0,167772160.0,0.0,167772160.0,167772160.0,167772160.0,167772160.0
